model,status,lhs,op,rhs,label,est,se,z,pvalue,ci.lower,ci.upper,std.lv,std.all
cluster_4_one_at_a_time,ok,olse_q2_mean_z,~~,olse_q2_mean_z,,0.32504235611171606,0.012101235817043627,26.860261301074704,0,0.3013243697418844,0.3487603424815477,0.32504235611171606,0.3252498039985993
cluster_4_one_at_a_time,ok,olse_q3_mean_z,~~,olse_q3_mean_z,,0.27095895152179883,0.007339819623553368,36.91629568828854,0,0.2565731694066139,0.28534473363698376,0.27095895152179883,0.2711318819593004
cluster_4_one_at_a_time,ok,olse_q4_mean_z,~~,olse_q4_mean_z,,0.3123288732376648,0.016571700126651167,18.84712315879811,0,0.2798489378268307,0.3448088086484989,0.3123288732376648,0.31252820233646017
cluster_4_one_at_a_time,ok,olse_q5_mean_z,~~,olse_q5_mean_z,,0.2795510152491565,0.013186918128907836,21.199116618183584,0,0.2537051306494188,0.3053968998488942,0.2795510152491565,0.27972943366894154
cluster_4_one_at_a_time,ok,final_numeric_grade_z,~~,final_numeric_grade_z,,0.809660067109554,0.05662753947380766,14.297991306580641,0,0.6986721292077708,0.9206480050113371,0.809660067109554,0.8101767828861637
cluster_4_one_at_a_time,ok,OLSE,~~,OLSE,,1,0,,,1,1,0.9592657888077892,0.9592657888077892
cluster_4_one_at_a_time,ok,post_redesign,~~,post_redesign,,0.2398463518239154,0.006259816823497638,38.31523486815107,0,0.2275773363000421,0.25211536734778867,0.2398463518239154,1
cluster_4_one_at_a_time,ok,post_redesign,~~,post_x_cluster_4_z,,-0.007738881066970202,0.061333813080117795,-0.12617642175387378,0.8995922748977128,-0.12795094573851273,0.11247318360457233,-0.007738881066970202,-0.024881952599021342
cluster_4_one_at_a_time,ok,post_x_cluster_4_z,~~,post_x_cluster_4_z,,0.40332422772247184,0.07540966953826746,5.34844178726709,8.871470047466801e-8,0.25552399134140047,0.5511244641035432,0.40332422772247184,1
cluster_4_one_at_a_time,ok,olse_q1_mean_z,~1,,,-0.13394222535512357,0.06138178833718528,-2.1821166991640246,0.029100921055057904,-0.2542483198026674,-0.01363613090757973,-0.13394222535512357,-0.13398496077511637
cluster_4_one_at_a_time,ok,olse_q2_mean_z,~1,,,-0.1250188118267794,0.062166660301175035,-2.0110266696185444,0.04432263979104101,-0.24686322705621838,-0.003174396597340423,-0.1250188118267794,-0.12505870009232123
cluster_4_one_at_a_time,ok,olse_q3_mean_z,~1,,,-0.12993566633376125,0.05844701419445738,-2.223136085300372,0.026206625042644704,-0.24448970915879897,-0.015381623508723505,-0.12993566633376125,-0.12997712325461586
cluster_4_one_at_a_time,ok,olse_q4_mean_z,~1,,,-0.12619184934453506,0.056026613692804955,-2.2523554615748775,0.02429981790847391,-0.23600199435817137,-0.01638170433089875,-0.12619184934453506,-0.12623211090494446
cluster_4_one_at_a_time,ok,olse_q5_mean_z,~1,,,-0.12916703122161308,0.061338392224838036,-2.1058105133917886,0.035220815235228686,-0.24938807085188724,-0.008945991591338895,-0.12916703122161308,-0.1292082439169288
cluster_4_one_at_a_time,ok,final_numeric_grade_z,~1,,,-0.1299839602057516,0.08725639098877576,-1.48967839183805,0.13630881883644697,-0.3010033439646973,0.041035423553194145,-0.1299839602057516,-0.1300254307272365
cluster_4_one_at_a_time,ok,post_redesign,~1,,,0.399234693877551,0.031061370098454208,12.853093492402616,0,0.33835552717411144,0.4601138605809906,0.399234693877551,0.8151953924686115
cluster_4_one_at_a_time,ok,post_x_cluster_4_z,~1,,,-0.012881708444152238,0.10213827050739062,-0.1261202914457038,0.8996367054728882,-0.21306904008184738,0.1873056231935429,-0.012881708444152238,-0.020283659429045316
cluster_4_one_at_a_time,ok,OLSE,~1,,,0,0,,,0,0,0,0
cluster_4_one_at_a_time,ok,ind_post,:=,a_post*b,ind_post,0.1593921878913232,0.029616594747184775,5.381853965722184,7.372256405346889e-8,0.10134472884212292,0.21743964694052348,0.1593921878913232,0.07808581135016454
cluster_4_one_at_a_time,ok,ind_cluster,:=,a_k*b,ind_cluster,0.04986917134614269,0.035013147339556475,1.424298446024087,0.15436009715929377,-0.018755336424782387,0.11849367911706776,0.049869171346142695,0.03168092431176884
cluster_4_one_at_a_time,ok,total_post,:=,c_post+ind_post,total_post,0.3259608768860757,0.07566337315152667,4.308040512987607,1.647072211574674e-5,0.1776633905602686,0.47425836321188286,0.3259608768860757,0.15968737161331037
